534	5
535	5
536	5
537	3
538	3
539	6
540	7
541	9
542	11
543	13
544	15
545	18
546	19
547	19
548	19
549	19
550	16
551	17
552	20
553	18
554	18
555	17
556	16
557	16
558	17
559	16
560	18
561	24
562	22
563	17
564	15
565	13
566	13
567	13
568	12
569	12
570	14
571	12
572	6
573	7
574	8
575	9
576	10
577	10
578	8
579	9
580	11
581	13
582	17
583	18
584	20
585	21
586	22
587	22
588	21
589	21
590	20
591	19
592	16
593	14
594	13
595	13
596	15
597	15
598	16
599	16
600	17
601	17
602	15
603	15
604	15
605	16
606	16
607	12
608	10
609	8
610	8
611	7
612	7
613	7
614	7
615	5
616	4
617	1
618	1
619	2
620	2
621	5
622	6
623	7
624	11
625	12
626	14
627	15
628	16
629	18
630	18
631	18
632	16
633	16
634	17
635	15
636	14
637	12
638	12
639	15
640	13
641	13
642	13
643	13
644	13
645	11
646	15
647	14
648	15
649	14
650	11
651	12
652	12
653	16
654	17
655	16
656	16
657	11
658	15
659	17
660	17
661	16
662	16
663	15
664	12
665	11
666	11
667	11
668	10
669	6
670	3
671	3
672	3
673	2
674	2
675	1
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	1
684	1
685	1
686	1
687	1
688	1
689	1
690	1
691	1
692	1
693	1
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	1
705	1
706	1
707	1
708	2
709	2
710	2
711	2
712	2
713	3
714	3
715	2
716	3
717	3
718	3
719	2
720	2
721	2
722	2
723	2
724	1
725	1
726	2
727	2
728	2
729	2
730	2
731	3
732	3
733	3
734	3
735	3
736	3
737	2
738	1
739	1
740	1
741	1
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	1
772	2
773	2
774	2
775	2
776	4
777	4
778	4
779	4
780	5
781	6
782	6
783	7
784	7
785	9
786	11
787	11
788	11
789	12
790	14
791	14
792	15
793	14
794	12
795	14
796	15
797	15
798	15
799	16
800	16
801	15
802	14
803	12
804	13
805	13
806	11
807	8
808	7
809	5
810	4
811	3
812	2
813	2
814	2
815	1
816	2
817	2
818	2
819	1
820	1
821	1
822	2
823	2
824	2
825	2
826	3
827	4
828	5
829	9
830	10
831	11
832	13
833	14
834	14
835	14
836	15
837	18
838	16
839	15
840	13
841	16
842	18
843	16
844	17
845	17
846	17
847	18
848	15
849	16
850	17
851	16
852	12
853	10
854	12
855	10
856	11
857	12
858	10
859	11
860	12
861	11
862	13
863	18
864	19
865	18
866	17
867	18
868	21
869	23
870	24
871	23
872	28
873	25
874	20
875	18
876	18
877	18
878	17
879	14
880	12
881	9
882	8
883	4
884	6
885	7
886	7
887	6
888	6
889	6
890	5
891	7
892	7
893	7
894	7
895	5
896	4
897	5
898	6
899	6
900	6
901	10
902	9
903	12
904	14
905	13
906	14
907	14
908	14
909	13
910	13
911	14
912	11
913	11
914	8
915	6
916	7
917	6
918	6
919	6
920	8
921	8
922	6
923	6
924	5
925	6
926	6
927	7
928	10
929	14
930	17
931	18
932	20
933	21
934	21
935	21
936	20
937	21
938	22
939	21
940	17
941	14
942	11
943	9
944	9
945	8
946	9
947	10
948	9
949	8
950	6
951	9
952	11
953	11
954	13
955	12
956	13
957	12
958	12
959	13
960	12
961	12
962	10
963	7
964	7
965	5
966	5
967	4
968	4
969	3
970	2
971	3
972	6
973	7
974	11
975	13
976	13
977	13
978	13
979	13
980	15
981	16
982	14
983	11
984	9
985	5
986	3
987	3
988	3
989	3
990	3
991	1
992	1
993	1
994	1
995	2
996	2
997	2
998	2
999	2
1000	2
1001	2
1002	2
1003	1
1004	3
1005	4
1006	5
1007	7
1008	9
1009	9
1010	9
1011	9
1012	10
1013	10
1014	10
1015	8
1016	7
1017	6
1018	4
1019	3
1020	4
1021	6
1022	6
1023	6
1024	7
1025	7
1026	7
1027	7
1028	6
1029	6
1030	5
1031	4
1032	2
1033	3
1034	3
1035	2
1036	2
1037	3
1038	3
1039	3
1040	3
1041	4
1042	4
1043	4
1044	4
1045	4
1046	5
1047	5
1048	5
1049	5
1050	5
1051	5
1052	4
1053	4
1054	4
1055	5
1056	4
1057	3
1058	3
1059	2
1060	2
1061	2
1062	2
1063	2
1064	2
1065	2
1066	0
1067	0
1068	0
1069	0
1070	1
1071	1
1072	1
1073	1
1074	1
1075	2
1076	8
1077	9
1078	10
1079	11
1080	11
1081	10
1082	10
1083	11
1084	12
1085	13
1086	12
1087	6
1088	7
1089	6
1090	7
1091	9
1092	10
1093	11
1094	10
1095	9
1096	8
1097	10
1098	10
1099	12
1100	14
1101	15
1102	15
1103	14
1104	13
1105	15
1106	17
1107	17
1108	15
1109	15
1110	11
1111	9
1112	6
1113	4
1114	4
1115	4
1116	2
1117	1
1118	1
1119	1
1120	2
1121	3
1122	3
1123	3
1124	3
1125	5
1126	5
1127	6
1128	6
1129	8
1130	9
1131	8
1132	8
1133	9
1134	10
1135	10
1136	10
1137	13
1138	12
1139	11
1140	9
1141	10
1142	14
1143	17
1144	16
1145	17
1146	22
1147	23
1148	23
1149	26
1150	29
1151	31
1152	34
1153	30
1154	26
1155	26
1156	24
1157	20
1158	17
1159	14
1160	12
1161	10
1162	9
1163	5
1164	8
1165	10
1166	11
1167	12
1168	11
1169	11
1170	15
1171	15
1172	15
1173	14
1174	13
1175	11
1176	13
1177	16
1178	17
1179	17
1180	19
1181	15
1182	15
1183	14
1184	15
1185	15
1186	14
1187	11
1188	7
1189	5
1190	5
1191	3
1192	3
1193	2
1194	2
1195	2
1196	4
1197	4
1198	4
1199	4
1200	4
1201	4
1202	4
1203	5
1204	5
1205	6
1206	5
1207	3
1208	3
1209	3
1210	3
1211	4
1212	4
1213	4
1214	3
1215	3
1216	2
1217	2
1218	2
1219	4
1220	3
1221	3
1222	4
1223	4
1224	5
1225	5
1226	6
1227	6
1228	8
1229	8
1230	7
1231	7
1232	10
1233	8
1234	8
1235	7
1236	7
1237	6
1238	6
1239	5
1240	6
1241	5
1242	6
1243	4
1244	4
1245	4
1246	4
1247	4
1248	4
1249	5
1250	10
1251	11
1252	14
1253	13
1254	13
1255	14
1256	14
1257	16
1258	20
1259	21
1260	20
1261	15
1262	14
1263	11
1264	11
1265	12
1266	11
1267	11
1268	13
1269	10
1270	9
1271	10
1272	12
1273	14
1274	14
1275	14
1276	12
1277	12
1278	12
1279	9
1280	8
1281	9
1282	9
1283	8
1284	9
1285	10
1286	12
1287	14
1288	14
1289	14
1290	13
1291	13
1292	12
1293	11
1294	9
1295	5
1296	4
1297	2
1298	0
1299	0
1300	0
1301	0
1302	1
1303	2
1304	2
1305	3
1306	5
1307	6
1308	6
1309	7
1310	8
1311	8
1312	10
1313	12
1314	16
1315	18
1316	17
1317	16
1318	15
1319	15
1320	14
1321	13
1322	13
1323	11
1324	9
1325	6
1326	4
1327	5
1328	4
1329	4
1330	4
1331	5
1332	5
1333	7
1334	7
1335	7
1336	5
1337	5
1338	4
1339	4
1340	5
1341	5
1342	4
1343	5
1344	3
1345	5
1346	7
1347	9
1348	12
1349	13
1350	15
1351	15
1352	16
1353	17
1354	17
1355	19
1356	21
1357	19
1358	18
1359	17
1360	19
1361	20
1362	21
1363	26
1364	27
1365	29
1366	28
1367	24
1368	25
1369	25
1370	23
1371	25
1372	27
1373	30
1374	26
1375	25
1376	22
1377	21
1378	23
1379	24
1380	24
1381	25
1382	21
1383	18
1384	13
1385	11
1386	11
1387	11
1388	12
1389	13
1390	10
1391	9
1392	9
1393	8
1394	7
1395	8
1396	8
1397	8
1398	8
1399	9
1400	7
1401	8
1402	15
1403	14
1404	15
1405	14
1406	14
1407	14
1408	13
1409	17
1410	16
1411	17
1412	19
1413	13
1414	13
1415	14
1416	14
1417	13
1418	13
1419	14
1420	10
1421	10
1422	8
1423	6
1424	6
1425	7
1426	7
1427	7
1428	7
1429	8
1430	8
1431	8
1432	8
1433	9
1434	9
1435	8
1436	8
1437	7
1438	7
1439	8
1440	7
1441	6
1442	6
1443	5
1444	5
1445	4
1446	5
1447	6
1448	6
1449	8
1450	7
1451	7
1452	7
1453	8
1454	9
1455	8
1456	8
1457	7
1458	5
1459	4
1460	2
1461	2
1462	2
1463	2
1464	1
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	1
1486	2
1487	4
1488	7
1489	9
1490	13
1491	17
1492	17
1493	20
1494	20
1495	22
1496	21
1497	20
1498	18
1499	15
1500	13
1501	9
1502	5
1503	5
1504	2
1505	2
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	1
1515	1
1516	1
1517	1
1518	1
1519	1
1520	1
1521	1
1522	1
1523	1
1524	1
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	1
1539	1
1540	2
1541	2
1542	2
1543	2
1544	2
1545	2
1546	2
1547	2
1548	2
1549	1
1550	1
1551	0
1552	0
1553	1
1554	1
1555	1
1556	2
1557	2
1558	2
1559	2
1560	2
1561	2
1562	2
1563	2
1564	1
1565	1
1566	1
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	1
1574	1
1575	1
1576	1
1577	1
1578	1
1579	1
1580	1
1581	1
1582	1
1583	1
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	1
1592	1
1593	2
1594	2
1595	2
1596	3
1597	4
1598	4
1599	4
1600	4
1601	4
1602	4
1603	4
1604	3
1605	3
1606	3
1607	2
1608	1
1609	1
1610	1
1611	2
1612	4
1613	5
1614	7
1615	11
1616	12
1617	12
1618	14
1619	14
1620	15
1621	18
1622	19
1623	18
1624	16
1625	14
1626	10
1627	9
1628	9
1629	7
1630	7
1631	6
1632	3
1633	1
1634	0
1635	0
1636	2
1637	2
1638	3
1639	3
1640	3
1641	6
1642	7
1643	7
1644	7
1645	8
1646	9
1647	7
1648	7
1649	6
1650	7
1651	7
1652	5
1653	4
1654	4
1655	4
1656	3
1657	3
1658	3
1659	3
1660	3
1661	2
1662	2
1663	2
1664	2
1665	3
1666	4
1667	4
1668	3
1669	3
1670	3
1671	3
1672	5
1673	6
1674	6
1675	6
1676	5
1677	4
1678	5
1679	5
1680	5
1681	5
1682	6
1683	4
1684	3
1685	2
1686	2
1687	2
1688	3
1689	2
1690	2
1691	3
1692	3
1693	2
1694	2
1695	2
1696	2
1697	2
1698	2
1699	2
1700	2
1701	4
1702	3
1703	3
1704	3
1705	3
1706	3
1707	3
1708	3
1709	3
1710	3
1711	3
1712	1
1713	1
1714	1
1715	1
1716	1
1717	1
1718	1
1719	1
1720	1
1721	0
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	1
1740	1
1741	1
1742	2
1743	2
1744	2
1745	2
1746	2
1747	3
1748	3
1749	3
1750	3
1751	3
1752	3
1753	2
1754	2
1755	2
1756	3
1757	3
1758	2
1759	2
1760	2
1761	1
1762	1
1763	1
1764	1
1765	1
1766	1
1767	0
1768	0
1769	0
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	1
1777	1
1778	1
1779	1
1780	1
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	0
1788	0
1789	0
1790	0
1791	0
1792	0
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
1799	0
1800	2
1801	2
1802	3
1803	3
1804	4
1805	5
1806	5
1807	8
1808	10
1809	14
1810	16
1811	19
1812	20
1813	23
1814	23
1815	23
1816	26
1817	28
1818	25
1819	23
1820	19
1821	17
1822	12
1823	12
1824	14
1825	15
1826	14
1827	10
1828	9
1829	9
1830	9
1831	9
1832	9
1833	9
1834	8
1835	2
1836	2
1837	2
1838	2
1839	2
1840	3
1841	3
1842	4
1843	4
1844	4
1845	4
1846	5
1847	7
1848	8
1849	10
1850	9
1851	9
1852	9
1853	8
1854	8
1855	8
1856	8
1857	7
1858	5
1859	5
1860	3
1861	3
1862	2
1863	3
1864	3
1865	3
1866	3
1867	3
1868	3
1869	2
1870	1
1871	1
1872	1
1873	1
1874	0
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	0
1884	0
1885	2
1886	2
1887	3
1888	3
1889	5
1890	5
1891	5
1892	5
1893	5
1894	5
1895	5
1896	3
1897	3
1898	2
1899	2
1900	0
1901	0
1902	0
1903	0
1904	0
1905	1
1906	1
1907	1
1908	2
1909	2
1910	4
1911	4
1912	8
1913	10
1914	13
1915	13
1916	15
1917	17
1918	17
1919	18
1920	19
1921	17
1922	18
1923	15
1924	17
1925	16
1926	19
1927	16
1928	18
1929	19
1930	17
1931	18
1932	19
1933	19
1934	19
1935	18
1936	16
1937	13
1938	17
1939	16
1940	17
1941	21
1942	19
1943	18
1944	18
1945	17
1946	14
1947	15
1948	16
1949	13
1950	10
1951	8
1952	5
1953	5
1954	5
1955	5
1956	8
1957	12
1958	12
1959	11
1960	10
1961	11
1962	11
1963	11
1964	11
1965	11
1966	11
1967	9
1968	7
1969	6
1970	6
1971	8
1972	7
1973	8
1974	7
1975	7
1976	7
1977	6
1978	5
1979	3
1980	4
1981	4
1982	2
1983	4
1984	3
1985	4
1986	4
1987	4
1988	4
1989	4
1990	4
1991	3
1992	3
1993	3
1994	2
1995	5
1996	5
1997	5
1998	7
1999	9
2000	14
2001	15
2002	17
2003	17
2004	17
2005	18
2006	16
2007	15
2008	15
2009	15
2010	14
2011	12
2012	15
2013	16
2014	21
2015	26
2016	24
2017	29
2018	34
2019	39
2020	43
2021	42
2022	43
2023	43
2024	40
2025	38
2026	33
2027	38
2028	32
2029	30
2030	27
2031	21
2032	21
2033	17
2034	13
2035	15
2036	15
2037	17
2038	14
2039	14
2040	19
2041	21
2042	23
2043	26
2044	28
2045	28
2046	26
2047	23
2048	22
2049	20
2050	21
2051	15
2052	13
2053	11
2054	10
2055	8
2056	8
2057	9
2058	9
2059	9
2060	10
2061	10
2062	11
2063	14
2064	17
2065	18
2066	21
2067	21
2068	20
2069	21
2070	21
2071	22
2072	30
2073	29
2074	24
2075	22
2076	21
2077	19
2078	19
2079	20
2080	19
2081	18
2082	16
2083	7
2084	5
2085	5
2086	6
2087	4
2088	3
2089	3
2090	4
2091	4
2092	6
2093	7
2094	9
2095	9
2096	9
2097	8
2098	9
2099	11
2100	11
2101	9
2102	9
2103	7
2104	6
2105	7
2106	8
2107	8
2108	10
2109	10
2110	8
2111	10
2112	10
2113	12
2114	13
2115	14
2116	14
2117	14
2118	15
2119	14
2120	13
2121	13
2122	11
2123	11
2124	9
2125	8
2126	7
2127	4
2128	3
2129	2
2130	0
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	1
2142	1
2143	1
2144	1
2145	1
2146	1
2147	1
2148	1
2149	1
2150	1
2151	2
2152	1
2153	2
2154	2
2155	2
2156	2
2157	3
2158	3
2159	3
2160	4
2161	4
2162	3
2163	3
2164	2
2165	2
2166	2
2167	2
2168	1
2169	1
2170	1
2171	0
2172	0
2173	0
2174	0
2175	0
2176	0
2177	0
2178	0
2179	1
2180	2
2181	2
2182	2
2183	2
2184	2
2185	2
2186	3
2187	4
2188	6
2189	6
2190	7
2191	7
2192	8
2193	9
2194	10
2195	10
2196	10
2197	9
2198	12
2199	11
2200	12
2201	10
2202	9
2203	8
2204	7
2205	6
2206	6
2207	6
2208	6
2209	3
2210	2
2211	1
2212	1
2213	2
2214	2
2215	2
2216	2
2217	2
2218	2
2219	2
2220	1
2221	1
2222	1
2223	1
2224	0
2225	0
2226	1
2227	1
2228	1
2229	1
2230	1
2231	2
2232	3
2233	3
2234	4
2235	4
2236	4
2237	4
2238	4
2239	5
2240	5
2241	5
2242	6
2243	6
2244	6
2245	5
2246	5
2247	5
2248	4
2249	6
2250	5
2251	5
2252	5
2253	3
2254	2
2255	2
2256	3
2257	3
2258	3
2259	3
2260	2
2261	2
2262	2
2263	3
2264	4
2265	4
2266	5
2267	4
2268	5
2269	5
2270	6
2271	8
2272	10
2273	11
2274	11
2275	11
2276	11
2277	10
2278	10
2279	9
2280	9
2281	8
2282	7
2283	5
2284	4
2285	3
2286	2
2287	2
2288	2
2289	2
2290	2
2291	2
2292	4
2293	2
2294	2
2295	2
2296	2
2297	6
2298	8
2299	9
2300	10
2301	11
2302	12
2303	10
2304	10
2305	11
2306	12
2307	12
2308	8
2309	6
2310	5
2311	5
2312	5
2313	6
2314	14
2315	15
2316	18
2317	19
2318	22
2319	22
2320	22
2321	24
2322	24
2323	24
2324	23
2325	16
2326	16
2327	13
2328	13
2329	10
2330	13
2331	15
2332	14
2333	14
2334	16
2335	15
2336	15
2337	15
2338	14
2339	15
2340	20
2341	19
2342	17
2343	17
2344	16
2345	13
2346	14
2347	14
2348	13
2349	13
2350	10
2351	6
2352	5
2353	5
2354	4
2355	4
2356	5
2357	8
2358	9
2359	9
2360	11
2361	16
2362	17
2363	26
2364	27
2365	27
2366	29
2367	31
2368	29
2369	29
2370	33
2371	31
2372	28
2373	26
2374	17
2375	17
2376	17
2377	15
2378	15
2379	13
2380	11
2381	7
2382	7
2383	6
2384	7
2385	7
2386	6
2387	9
2388	10
2389	8
2390	14
2391	20
2392	21
2393	21
2394	20
2395	19
2396	18
2397	19
2398	17
2399	16
2400	15
2401	13
2402	8
2403	10
2404	12
2405	12
2406	12
2407	13
2408	12
2409	11
2410	11
2411	13
2412	9
2413	12
2414	11
2415	10
2416	10
2417	11
2418	10
2419	10
2420	13
2421	13
2422	11
2423	13
2424	9
2425	7
2426	8
2427	13
2428	12
2429	16
2430	17
2431	16
2432	17
2433	18
2434	16
2435	16
2436	16
2437	14
2438	9
2439	10
2440	12
2441	12
2442	10
2443	9
2444	12
2445	12
2446	13
2447	13
2448	13
2449	13
2450	12
2451	6
2452	5
2453	5
2454	5
2455	1
2456	1
2457	0
2458	0
2459	0
2460	0
2461	0
2462	0
2463	0
2464	0
2465	1
2466	1
2467	1
2468	2
2469	3
2470	3
2471	3
2472	4
2473	4
2474	4
2475	4
2476	3
2477	3
2478	5
2479	6
2480	7
2481	7
2482	7
2483	6
2484	6
2485	6
2486	8
2487	9
2488	9
2489	7
2490	5
2491	5
2492	5
2493	7
2494	7
2495	7
2496	7
2497	5
2498	4
2499	4
2500	4
2501	5
2502	3
2503	4
2504	2
2505	2
2506	2
2507	2
2508	2
2509	2
2510	2
2511	2
2512	1
2513	1
2514	0
2515	0
2516	0
2517	1
2518	1
2519	1
2520	1
2521	2
2522	4
2523	7
2524	7
2525	7
2526	9
2527	9
2528	8
2529	8
2530	9
2531	9
2532	11
2533	9
2534	6
2535	6
2536	6
2537	4
2538	4
2539	7
2540	9
2541	8
2542	9
2543	12
2544	17
2545	20
2546	22
2547	25
2548	26
2549	26
2550	23
2551	21
2552	22
2553	21
2554	16
2555	14
2556	12
2557	15
2558	12
2559	14
2560	14
2561	16
2562	22
2563	26
2564	27
2565	28
2566	25
2567	24
2568	19
2569	19
2570	16
2571	16
2572	15
2573	10
2574	7
2575	7
2576	6
2577	8
2578	8
2579	10
2580	12
2581	14
2582	14
2583	14
2584	14
2585	12
2586	11
2587	11
2588	11
2589	11
2590	9
2591	8
2592	6
2593	6
2594	7
2595	6
2596	7
2597	7
2598	8
2599	7
2600	9
2601	9
2602	10
2603	10
2604	10
2605	8
2606	9
2607	9
2608	14
2609	13
2610	13
2611	14
2612	15
2613	13
2614	14
2615	14
2616	14
2617	13
2618	12
2619	8
2620	14
2621	14
2622	12
2623	11
2624	17
2625	17
2626	17
2627	17
2628	18
2629	19
2630	18
2631	11
2632	10
2633	9
2634	9
2635	3
2636	2
2637	2
2638	2
2639	3
2640	3
2641	3
2642	3
2643	3
2644	3
2645	3
2646	3
2647	3
2648	3
2649	3
2650	1
2651	0
2652	0
2653	1
2654	1
2655	1
2656	1
2657	2
2658	2
2659	2
2660	3
2661	4
2662	4
2663	4
2664	3
2665	4
2666	4
2667	4
2668	3
2669	3
2670	3
2671	2
2672	1
2673	1
2674	1
2675	1
2676	0
2677	0
2678	0
2679	1
2680	1
2681	3
2682	3
2683	4
2684	5
2685	5
2686	5
2687	5
2688	5
2689	5
2690	6
2691	6
2692	4
2693	4
2694	10
2695	17
2696	25
2697	26
2698	31
2699	32
2700	33
2701	36
2702	42
2703	45
2704	48
2705	47
2706	40
2707	33
2708	32
2709	28
2710	27
2711	26
2712	21
2713	15
2714	12
2715	9
2716	5
2717	5
2718	6
2719	10
2720	11
2721	11
2722	14
2723	14
2724	21
2725	21
2726	21
2727	21
2728	24
2729	26
2730	22
2731	22
2732	23
2733	20
2734	21
2735	17
2736	18
2737	18
2738	17
2739	13
2740	10
2741	10
2742	8
2743	7
2744	8
2745	7
2746	5
2747	5
2748	7
2749	9
2750	10
2751	10
2752	11
2753	13
2754	15
2755	16
2756	16
2757	16
2758	15
2759	13
2760	13
2761	12
2762	15
2763	17
2764	15
2765	14
2766	15
2767	16
2768	15
2769	17
2770	20
2771	18
2772	20
2773	18
2774	15
2775	16
2776	16
2777	15
2778	16
2779	18
2780	17
2781	18
2782	18
2783	18
2784	17
2785	20
2786	19
2787	20
2788	25
2789	25
2790	28
2791	28
2792	25
2793	24
2794	22
2795	21
2796	18
2797	19
2798	18
2799	15
2800	13
2801	8
2802	8
2803	8
2804	8
2805	8
2806	8
2807	8
2808	9
2809	10
2810	6
2811	8
2812	8
2813	7
2814	6
2815	7
2816	8
2817	8
2818	10
2819	9
2820	7
2821	8
2822	9
2823	10
2824	15
2825	18
2826	17
2827	16
2828	17
2829	15
2830	14
2831	14
2832	14
2833	11
2834	11
2835	7
2836	5
2837	7
2838	7
2839	9
2840	9
2841	10
2842	13
2843	15
2844	17
2845	17
2846	17
2847	20
2848	24
2849	24
2850	23
2851	23
2852	24
2853	22
2854	20
2855	18
2856	17
2857	16
2858	13
2859	8
2860	11
2861	11
2862	13
2863	12
2864	13
2865	13
2866	14
2867	14
2868	14
2869	15
2870	15
2871	13
2872	14
2873	14
2874	16
2875	14
2876	13
2877	13
2878	13
2879	17
2880	18
2881	17
2882	18
2883	15
2884	13
2885	10
2886	12
2887	13
2888	12
2889	14
2890	12
2891	10
2892	11
2893	11
2894	14
2895	15
2896	19
2897	20
2898	21
2899	23
2900	22
2901	20
2902	19
2903	18
2904	19
2905	18
2906	17
2907	15
2908	15
2909	16
2910	14
2911	13
2912	13
2913	13
2914	14
2915	11
2916	10
2917	10
2918	8
2919	5
2920	2
2921	4
2922	5
2923	7
2924	8
2925	7
2926	8
2927	7
2928	7
2929	8
2930	12
2931	12
2932	10
2933	10
2934	8
2935	7
2936	8
2937	10
2938	10
2939	10
2940	10
2941	6
2942	6
2943	7
2944	9
2945	16
2946	19
2947	19
2948	19
2949	21
2950	27
2951	28
2952	28
2953	28
2954	27
2955	28
2956	22
2957	20
2958	21
2959	20
2960	20
2961	15
2962	15
2963	16
2964	24
2965	26
2966	24
2967	23
2968	22
2969	20
2970	20
2971	18
2972	18
2973	16
2974	15
2975	7
2976	5
2977	3
2978	3
2979	3
2980	3
2981	1
2982	1
2983	0
2984	0
2985	0
2986	0
2987	0
2988	0
2989	0
2990	0
2991	0
2992	0
2993	0
2994	0
2995	0
2996	0
2997	0
2998	0
2999	0
